,BDI,CPI,EFFR,IPI,Unemployment,CRB_Change,Fed_Assets_Change,PCE_Change,SP500_Change,USD_Index_Change,CRB_MA_3,CRB_MA_6,CRB_MA_12,CRB_Lag_1,CRB_Lag_2,CRB_Lag_3,CRB_Lag_6
288,-0.1483433786562965,-0.49031580390251656,-0.02828604839695648,0.11212670107033997,0.5237851042439065,0.694536094064282,1.2784658554276003,-0.0325611866295903,-1.17844978591879,-0.4827764719089498,0.9273324150525359,0.9844343428237701,0.5007282855543376,0.519198911911227,0.8832128075433433,0.9009803722205663,0.14286797877452423
289,-0.16536902621876365,-0.4130565823203612,0.0031249306611870753,0.42207281491047005,0.4653011898361371,0.49974636794799493,0.84913905984258,0.2092639850876067,-1.6538573436483743,-0.8373812744380268,0.774958603368892,1.1809893775325437,0.6151317881827398,0.7460517260914307,0.5095064861214599,0.8679751476026452,-0.06843692612932775
290,0.18872525036530993,-0.5762472370665482,0.05625547179894052,0.5119901270593402,0.4060322330251538,-0.25231755541201967,-0.22886444811096995,-0.6619983022241063,0.08037977288529527,0.0022467354587332156,0.4566360214413174,0.9856470825426231,0.6419892448667763,0.5502247715096271,0.7337306594523142,0.5023883458935585,0.5088348639345878
291,0.5678079245562754,-0.619350736242425,0.1878696913059269,0.7523392393352798,0.2232970118397805,0.762303921428055,-1.8092547990193617,-0.51142668021222,0.10661697721223821,-0.9810717174382124,0.4865472223242424,0.9520070812766157,0.8757513511753708,-0.2058437886695352,0.5401728357784857,0.7217407991300928,0.9409970127922879
292,0.2987155119784897,-0.5021956231161454,0.2572662522855218,0.880282703704665,0.2232970118397805,-0.07333956709742558,1.0949649829885544,0.033140020317547855,-1.0799172549537617,-0.7044116219601173,0.23359992870204818,0.6871102340330487,0.9540070488709105,0.8141804078030657,-0.2071348337351685,0.5323884075691224,0.9086810060641936
293,0.4195516010126734,-0.38626412549732336,0.2669806076242241,0.8426756817037092,0.2232970118397805,0.6466799584714898,-0.2695455468454608,0.43188416508928434,0.6847066629640004,-1.6663321580554165,0.6303972922456011,0.7383972801949171,0.9913285896209587,-0.025912767215657686,0.8010699049102855,-0.19868250327517487,0.5507284188450666
294,0.5794393918983226,-0.27179137213076565,0.30527257328637003,1.0670092532810362,0.160665167596438,0.8412862050559801,0.22373734240352947,-0.0411771931982065,0.8696716532276906,0.07916483990644267,0.6652583029004879,0.780729037413464,1.1351837691386466,0.6979407631672585,-0.029288750194748303,0.7876169643574152,0.7655003356150818
295,0.686890121250836,-0.2349012807833781,0.3694462151587829,1.0046896378462598,0.09713211486231639,0.6920439651296293,0.63858472625534,-0.7021869071211715,-1.0838170408312255,-0.6682115892217542,1.0030814481230013,0.8361994908433993,1.2921086597166773,0.8935832612140268,0.6861771788891216,-0.024700482766003066,0.5801020166973399
296,1.161478519340858,-0.43684336955166003,0.36604729273044234,1.0238218854407928,0.03267153959873565,0.18868059787746894,1.336698160589081,-0.3783578628759249,0.3633976511412286,-0.9573004785726079,0.8009307903272012,0.963410479869051,1.2496863721443314,0.7435463269134119,0.8795526834048951,0.6752205133530516,-0.1357026096020441
298,1.4471233093655387,-0.44393437482146253,0.5497641443458675,1.2035829220318868,-0.16655643322401772,1.4970878809462753,0.26129457831676745,-0.962099483951966,0.10364956523296205,1.356163618538305,1.3208457930074566,1.5467669837840679,1.4270307097708974,1.2684619467266305,0.23107432902084268,0.7193182351516771,0.034646303651191965
299,1.481851999612936,-0.28867864941095495,0.5590612682929018,1.1691291501091214,-0.09914335301241238,1.069373959569529,1.4215039460518268,-0.19175901929409134,0.4663353567657353,-0.8313742610411912,1.7095641138180748,1.6686979296027766,1.5348857312548274,1.5528769907127384,1.250087488812463,0.2300056861085159,0.7199514903771844
302,1.8109658204165215,-0.14433934396789788,0.6631803081201333,0.645881749780826,0.03267153959873565,0.008477364523625852,1.4362894480766788,0.13970393525680458,0.577838414549359,-1.4675247058018914,-0.22471571785939198,0.9983885801796921,1.2576199273464814,0.03683128135378017,-0.5519011344261536,1.08611549021958,0.2840336767814069
303,1.799399559121079,-0.1479485449314603,0.6538891686086172,0.6516269796420125,-0.09914335301241238,0.30955538411818995,1.2585974964842899,-0.4639941589889413,0.8307028042386868,0.7481619251604466,0.1764230348590465,0.7374394119576011,1.1763008796445362,0.05633982829861112,0.032728256174577544,-0.5359580642748498,1.2600899435577084
304,1.465067684198594,-0.1911320765784003,0.6533763210166579,0.5529508921478025,-0.09914335301241238,1.2306870121385218,-0.3682405773004951,-0.7770925171655859,0.3755294716970506,-0.3607213879788598,0.7244440217280745,0.6605930176007498,1.410519636554437,0.3590210468836516,0.052010749219235604,0.03596907969649115,1.529358651445993
305,1.4123442823580092,-0.31174730790286065,0.607616643040093,0.39754086079064216,-0.032744041829538606,0.0003640795298511668,1.0124636481764377,-0.6218799711781349,0.693371761188158,-0.21753978609309968,0.7208629994833072,0.3522248235308492,1.2944335811417196,1.28505757396678,0.3511846707122003,0.05483262188746211,1.1222661236110063
307,1.4718351302252082,-0.4735712722060926,0.5992212727299764,0.607996997950872,-0.09914335301241238,-0.3246884787846496,0.343347494972285,-0.9346703698059823,0.9453300060838146,0.9038964445863648,-0.43329074114630894,0.21825137909613174,0.8260096591115252,-0.7061349409655988,0.043948774814573946,1.242925671654428,0.0940489591830053
308,1.0090688559306085,-0.3605129993546106,0.5878319317514642,0.32944562265682714,-0.16655643322401772,0.3158010084564539,-0.7042376532639423,0.11813595419767763,-0.4195103297253934,-1.150304166811257,-0.29406394704577526,0.3069024185711175,0.848842003956161,-0.27860007724234515,-0.7016288978873364,0.04694581005391686,0.11251859129173847
309,0.902202855667763,-0.44048827678583735,0.5937447708766521,0.210746602634182,-0.09914335301241238,0.7022871787615117,-0.3728255475432721,-1.3348975951640771,0.9741389961426203,-0.0024385254263560446,0.3469249112567531,0.42019042135692636,0.75690006427441,0.3652999283113819,-0.27904806398895043,-0.682432691630787,0.39908072066498723
310,0.8443392881679516,-0.4812743606358143,0.5717163548463938,0.02802667780681508,-0.09914335301241238,-1.204332082924456,0.030387711666906986,-0.2519442621983546,0.259421896035982,0.7070678833668316,-0.04133007008666794,-0.282218840606512,0.2716927564600895,0.7538440842472092,0.3573907960479738,-0.26903327430045126,1.2758017815847045
311,0.7112408259574556,-0.3341721916482855,0.5632450504104398,-0.1766111951796004,-0.09914335301241238,-0.8834277815581658,-2.3358509858721934,-0.08332540086591166,0.7188446374757931,0.7239026806530926,-0.5706427932194997,-0.5371587670057635,-0.07905377246910394,-1.1629276624314322,0.7414327242121961,0.35357767442258886,0.10479647252943584
312,0.4873964823216151,-0.37600356407785923,0.4817905659098574,0.2617193586153502,-0.16655643322401772,-0.42947301120915105,1.1678289512250732,-0.4428576411665492,-0.05880429460023811,0.19841184391911187,-1.0701763877051687,-0.4447109449689144,-0.04855474434307944,-0.8403145898546673,-1.1531285661826824,0.7292755210780866,-0.6093510856414552
313,0.3817153417624979,-0.30395265401295063,0.4901953818408572,0.17948341570886533,-0.16655643322401772,0.24222317454615228,-0.07053419107945255,0.3572740258808294,-0.029046681987147906,0.13342565190046204,-0.43169930237389686,-0.28117875878527293,-0.003085794732873888,-0.38394257287129013,-0.8342537496384643,-1.1241226236522137,-0.2045843098812481
314,0.5247252803869474,-0.3103357006977293,0.4849554932779557,0.5124283110185116,-0.09914335301241238,1.5766654956536492,-0.4060272417283889,0.3441576273222321,0.13793343098019537,0.6350084156908065,0.6541307598829339,0.08253210314748968,0.27857953366046423,0.2913303025685005,-0.3831699109423067,-0.8121760023523097,0.40502522439212224
315,0.4455224395411022,-0.31350834026102675,0.4851494167163312,0.5906512733634974,-0.09914335301241238,2.447042997715797,-0.21068149541480913,-0.3609492751712088,0.4232112190236834,0.569325841637675,1.923760487335264,0.585826984728859,0.6624978523043032,1.6328783452591586,0.2842782880822797,-0.37089286519762443,0.772877716862579
316,0.13415565567088003,-0.3166684871723915,0.4939240529909216,0.7108010733378429,-0.3045511322816466,0.21844058914782766,-0.03665228512261147,-1.3266467872927654,-0.20041614971086258,-0.0971876276184536,1.9132633869111053,0.9962421246176058,0.480686298265054,2.5078904876531327,1.610281238246204,0.2820536824001648,-1.0418176111740705
317,-0.2423755721873536,-0.2815568270402255,0.5246979239966835,0.8318717045222506,-0.16655643322401772,-0.07066757040394867,1.226643687717308,-0.14567090257968848,-1.65390490465484,-0.5353013089456139,1.1861674746364554,1.230692154692346,0.46792816509992957,0.26742107817822003,2.4751542396756485,1.5792465577114134,-0.7363850855835539
319,-0.4806274436323351,-0.2127240184346932,0.49783856155859396,0.6690351857016141,-0.3752001752509494,-0.9601109398914704,-1.0808111417434,0.2512047590778863,1.3714957977383104,0.6016142967471736,-0.060739235378683185,1.2386823797978712,0.6322905091091343,0.8526407515783389,-0.02663365192460492,0.2589349609333695,0.33499480241578494
320,-0.2068148608018856,-0.18017664546605078,0.48660294764178275,0.711390391395245,-0.3752001752509494,-2.2287788805005566,0.013703603760331105,0.3585912001665482,0.5224466123982148,0.4557973291490627,-1.0132812222643324,0.14095818489653267,0.17525355300763779,-0.9174060754454451,0.8390845921875644,-0.022103071833504438,1.6050995864757143
321,0.5141187559702808,-0.07160346747599967,0.4958075666781819,0.8955770541949076,-0.23501471902347143,-2.583095658414834,-0.12189929260642045,-0.3312473251943985,1.952941393823753,-0.705470847621206,-2.5067512746852567,-1.3100431596884459,-0.41484046528103036,-2.192829498119855,-0.9104519431231104,0.8248057062732422,2.433513532752387
322,0.591290249777503,-0.00020968225970551695,0.5063883533085395,0.9777720733397348,-0.23501471902347143,0.21875321766725722,-0.32613389973921586,-0.6747855347208339,-0.9198850189878238,1.172252936870607,-1.9864270441157967,-1.309952978396625,-0.1592373392491685,-2.5490329640807254,-2.1710964876020946,-0.8867186371840433,0.3123588480444813
324,0.49483474574305103,-0.19700265196698846,0.46889837807506557,1.1086339706509494,-0.3752001752509494,0.7011591782819525,-0.6993883467649441,-0.1609850819339104,-0.08926998405474346,2.359019965371309,0.9265834769123021,-1.0047469976169638,0.3977108164450468,1.1403856283758598,0.2609567615019428,-2.46439957573541,0.8664130326569904
325,0.5594855537695871,-0.34860935892513745,0.4998744079619687,1.3351205846691545,-0.3752001752509494,0.2182037827219856,-0.2690686048406525,-0.7330912528303166,-1.559012558713144,0.7095079881525592,0.9263409686357434,-0.6648485646438274,0.39339664663871937,0.7527100773204423,1.1234952456911211,0.259238862781811,-0.8093711148149435
326,0.3731482314463335,-0.5365308422167838,0.540046582394791,1.0680058474197798,-0.4469980333653434,-1.1501378206419735,-1.3035812591429077,-0.7732288446395427,1.4996605078134382,0.442321272876215,-0.06098503999616185,-0.3537021459915608,-0.0963698146053167,0.2671830107907729,0.7403118575100367,1.1030369676304068,-2.0168727020051294
327,0.15064459121014118,-0.6481045905251946,0.5375317549561774,1.0107556636452448,-0.5941940298089862,0.0037809598720805315,2.0798653248081536,-1.5712965843655358,1.504848556947842,-0.6015413880695133,-0.36879216313531865,0.39251216498672414,-0.5352088738859966,-1.1084448231658213,0.26041080133054423,0.7281790074541651,-2.3541067866736505
328,0.13724896256449684,-0.6505374379549523,0.5514083816410497,0.9288480395477264,-0.5199826865373455,0.22016655125195045,-0.2520621762861182,-0.6076169545009303,1.0469159619716397,0.03211408548540541,-0.3679258410755702,0.392919857313304,-0.5348988704666352,0.051618415939075804,-1.099277042941956,0.25870476469066095,0.3126564037888401
329,0.287612694877753,-0.689129641771209,0.5455497108281528,1.17172614331318,-0.5941940298089862,-0.6416686974215582,-1.6161526327128333,-0.9872393370352401,2.0966736824389605,1.2212606704687168,-0.1434989606656359,-0.10567143533201183,-0.6374574964131837,0.2691562307928512,0.04734404588960475,-1.0714411328124742,1.1388342453004632
330,0.18481351095482287,-0.6184489200917967,0.5448192642490629,1.3193432170854835,-0.6696740043162616,0.6987447258063642,0.4746142142587117,-0.877045046835283,-2.0080919781789817,1.6302312649030193,0.1632424772386685,-0.10636791191606092,-0.6557448358512785,-0.5972681718896115,0.26236115678619426,0.0502673120518844,0.7718041007288213
331,0.1927130805722215,-0.6585800936996383,0.5516983310036252,1.4059838996856837,-0.5941940298089862,-0.415729187514998,0.45828248290495927,0.020795722272807328,1.3406398667512656,-0.9246601237999936,-0.11742765669898819,-0.289233167741471,-0.5579673676951019,0.750282768217935,-0.5940236147548404,0.26061274476044954,0.3121334587791674
332,0.2512900689722359,-0.7343518890363875,0.5375479683818691,1.6750336585699217,-0.7464667396434492,0.3913972778389893,0.8146823149015551,-0.5955014503196383,-1.3126603656547586,-0.7866860724166354,0.33854452233314536,0.15544035987484722,-0.08735241822772047,-0.3701255652087377,0.7379126746791117,-0.5771653491953366,-0.9902362196782932
333,0.0534750632640876,-0.8454274417426798,0.5433273654720219,1.6469685986902423,-0.8246187087770446,-0.4000472977809093,-0.890851952799781,-1.2872143229193738,1.0812569891261967,-0.47024485308281894,-0.14643766205430933,0.03895145471877426,0.30474915504041084,0.44129873741741177,-0.3695130068733059,0.7258319516844474,0.10804861464197324
338,-0.6151428707293035,-1.1020720367989336,0.5246037931411652,1.2800519568253441,-1.067733557383019,-0.06373452275947573,0.8677460778979974,-0.6278214483612786,0.006622846983840498,0.012014989428417139,0.1419693464114882,-1.5447639884524473,-0.8289728419404713,1.041257698683956,-0.6474135988413873,-2.32978153294125,0.476976766906268
339,-0.622352325533651,-0.9600213000127684,0.526923782785912,1.3063294115659962,-0.9851989864154301,1.3546215956110343,0.3306160475605984,-0.5581187572172356,-0.8392984893316461,-0.43665269668203793,1.0468022851813623,-1.0386095665439978,-0.5863457210488575,-0.016256577339395818,1.025515953834023,-0.6293953287451465,-0.2763098502169442
341,-1.076656944656021,-0.9276082287308803,0.5474099142711186,0.6409451573412983,-0.9041788970216834,-1.4151694007077344,0.9567840402548923,0.05269607369535388,-0.6204358192398951,0.25800518502643116,-0.3269424793990513,-0.0929201444018459,-0.9036224124333829,-0.729086888624871,1.3896416033475945,-0.015363552360576054,-2.2222998492260313
343,-0.9691783893685696,-1.10865906577586,0.5415346194804704,0.6463638326794006,-0.8246187087770446,-1.3807000227079969,1.817743739837914,-1.6386577307133712,1.6133362326517848,-2.6041579285878695,-1.7802493360521894,-0.9593456219509365,-1.441352621407659,-1.289394145339252,-1.362632492252152,-0.7046257864963354,1.0449853083044178
344,-0.6144414991570812,-1.075003236836667,0.44539441310700517,0.5868938813910903,-0.9041788970216834,-0.44254106919019826,2.9243608916031802,-0.10017955141132409,2.1611196842298286,-2.136186442875934,-1.3509529790614492,-1.068616726742187,-1.591137914200631,-1.3402347372052796,-1.2781296277147685,-1.3290746565367964,0.04378825948680511
345,-0.6908587242208142,-1.0760469695132502,0.3914154786470665,0.33355879767107127,-0.9851989864154301,-2.4206893334987853,-1.2344064843636076,-1.2952329616386102,1.5214757552649476,1.038967432959102,-1.832302005161459,-2.157648582293179,-1.9540693707381434,-0.39708021646137953,-1.3283811078385988,-1.2464077862951168,1.393761100536964
347,-1.2084974140427058,-0.972450739126653,0.3482356160306929,0.31813901576916054,-1.067733557383019,1.137140487369057,-0.870307682847445,-0.5400964688649866,0.9729400227962312,-0.033703131778752816,-1.5632246453539889,-1.8765866147592527,-1.1902266776315886,-2.3154509226739166,-2.361793247452869,-0.383596143143051,-1.2424898183869397
349,-0.6642884849381318,-0.9373984077342108,0.3874638079689691,0.48043152087344015,-1.1518403095975003,-1.4847675545562373,-0.8393756898826028,-0.89856758203503,0.9058672112435401,1.513248560515052,-0.8434348194763537,-2.0005763867546262,-1.8069135286695992,-1.616892526628296,1.1735359039311932,-2.2385403815273066,-1.2096823143018607
350,-0.7993333920519716,-0.6235265811837407,0.37252866382905175,0.445291882813989,-1.067733557383019,-0.7043358090807177,-0.5957574724316874,1.3629815000588272,0.8801248070777433,0.6260076856557041,-1.65622120450511,-2.0760940902524108,-1.9219731749576037,-1.4448564143286389,-1.6018331448040313,1.151990392158521,-0.31675486721467716
351,-0.3893483706118259,-0.7314821111052847,0.36656351037867396,0.4339096335389123,-1.1518403095975003,0.16200491544023274,-1.384843682667379,-0.9550507881782639,-1.024799614624868,0.28201223657831576,-0.8538420312598121,-1.3310862318119605,-2.1361813826333123,-0.6602689772879663,-1.431790488719534,-1.5630781949314436,-2.1995305663494387
352,-0.5993757412123439,-0.8027009821590871,0.373899150173387,0.5854301048986681,-1.067733557383019,0.24771873017396526,-0.4078589045884704,-1.1485463634158237,1.3644237603902385,0.9599778650792063,-0.08916139584107205,-0.5815278059403773,-1.9528859604018423,0.21068489228034068,-0.6562944028015901,-1.3967300567583407,-2.132964003246936
353,-0.6356920481316353,-0.7010528899857383,0.4299235412003461,0.868477390181261,-1.067733557383019,-1.1945039249892366,1.4075056295397228,0.1574227844167198,-1.2251531330632723,0.20157225636289638,-0.30551062159745557,-1.2541174518147584,-1.9132518039830355,0.29685512127319463,0.20456735074990864,-0.6380831794190737,1.186765420280403
354,-0.4372234301479895,-0.6330394630635129,0.44599356527483,0.4088107025905162,-1.1518403095975003,1.4512441833990308,-0.5961272493686188,-0.3089383262091699,-0.4581075110555252,-1.4560855966376511,0.2635307101110092,-0.3578281561134818,-1.4136839934850556,-1.1530471709087222,0.2897390883431873,0.20407462512947736,-1.4716068751165954
355,-0.1704925430652495,-0.4254413772390209,0.481654481610263,0.3171169709846944,-1.1518403095975003,0.8647046381042869,0.643245786678711,0.6739895049600769,-1.1332350043337662,-0.20153750132907683,0.5358544683299893,0.31990411801787066,-1.010382483539381,1.5067891817895576,-1.1433625641527394,0.28739583581775063,-1.3087324328233276
356,0.2851844082749042,-0.46373208793631715,0.47021374892112805,0.4849215188605382,-1.237580304288621,0.17365441785096458,-0.18621094755997009,-0.38336999624628415,1.6248278039998005,-1.026382049036841,1.13972891176861,0.5731704963229018,-0.8997064104544027,0.917126394193176,1.4856531239901831,-1.1145688076128517,-0.565927683691837
357,0.2746383211070231,-0.43090179047226895,0.518565518106605,0.6637709018156462,-1.237580304288621,-0.4114452374974731,-0.8191368443031221,-0.8211659764605217,0.3119661245547015,1.3877205510670154,0.3175795288194012,0.40775220473148543,-0.5388221600967764,0.22239642668706341,0.9028230120051596,1.4573262393166462,0.2586441104092326
358,0.29251427132951824,-0.39907642464359705,0.4908155718754121,0.7768216345550951,-1.3250182305466176,-1.1319813246133508,-0.7323505592868874,-0.026408718438278096,1.478966568220377,0.7628209395375862,-0.5637129259375335,0.009761856656202661,-0.319916594051215,-0.36581880374734654,0.21614317858467935,0.8871592810226502,0.34022540053422584
359,0.3527899712782624,-0.3328892985074076,0.5465104395016943,0.6363315524990499,-1.3250182305466176,0.26789740917627913,-1.4662397321038838,0.1918141880193916,-1.8100031460595933,-0.11502453770302642,-0.5221161807710186,0.43160833987607267,-0.4760430384570774,-1.0901916462963228,-0.36525614970402914,0.2153989448764567,-1.0324632987286597
360,0.4001455750541344,-0.09154535715111335,0.5843570109553453,0.5693532689635227,-1.237580304288621,-1.5659901389488173,-0.5628922904245816,0.4311622170259365,-0.877579513479001,1.6634170912253927,-1.0317064364876845,-0.43874760017715897,-0.4598955089851742,0.3171412489622284,-1.0812353734611713,-0.3533683163680402,1.4857252184734628
361,0.8424632875844431,0.21745689613926397,0.6080650621433044,0.6203038015175542,-1.3250182305466176,0.9146819514758108,1.3319073294874757,1.0627037870328244,2.6597440602806515,0.7138171974151952,-0.12835511518600848,-0.42433106936991294,-0.028925703983051186,-1.526511497797297,0.3097901519704803,-1.053791454803612,0.9274645347888223
363,0.8093525326873044,-0.1400633817782982,0.6838877656389514,0.6453341417429203,-1.3250182305466176,1.4033109354093465,0.5207782351723546,-0.8575941542900564,-0.9322875469841495,2.4036814544498943,1.2451099976729312,0.16743819598623869,0.3942413312089685,0.46036776301458054,0.9524842554502175,-1.4756854047129668,-0.2871582604730127
364,0.7841020038128271,0.2020136161035806,0.7339129089032875,0.6848874340710255,-1.3250182305466176,-1.0084876833714167,0.7264255100879574,0.5616892639614356,0.4559164174900408,-1.914660077024616,0.39626600314629046,0.20306135704390632,0.1686116475139958,1.4586006958555995,0.45135703897827295,0.9357415343035067,-0.9729551037372313
365,0.8382883769121643,0.12497959728642395,0.7284038976023829,0.46664657996558695,-1.3250182305466176,-2.659906476658804,-1.3740753921365925,0.07368227378848785,-0.7635257836381033,0.49350121818297166,-0.9588831803066844,-0.6414973451004475,-0.09459216250784003,-0.9660404184220736,1.4380230187095666,0.44550231217236264,0.3594312038360712
366,0.8759175956853615,-0.015842964174328386,0.7255751798855303,0.26659753511098794,-1.237580304288621,-0.6671151939069091,-1.1583456889746295,-1.3561485050360869,1.5691031251410767,1.5815620230724183,-1.872722892694173,-0.3822065296713459,-0.47507482132890283,-2.626252789353612,-0.9585227391096272,1.4107309936479224,-1.386039028529248
367,1.001748522569637,0.043899838819352555,0.7276924443729327,0.5047411201806301,-1.4142226985306168,0.7955547416912976,0.8721433337678558,1.0688031270517102,-1.8881030834799206,1.6913283865228586,-1.0764589799128077,-0.41657014335887615,-0.48749496907450196,-0.622850167464306,-2.5994975172760215,-0.9337449986687906,0.9750322893508581
368,1.0403966402595224,0.040396990073083866,0.7290091813300102,0.03965438198545868,-1.4142226985306168,0.8408672737706776,-0.9860897307102814,-0.5635930916613999,-0.4186054626955706,0.8986222373184339,0.4687041301966281,-0.2923868984087101,-0.3676555668750595,0.8476082841049734,-0.6193091807753393,-2.53906630699601,0.49503028408762023
369,1.02011421789179,0.03690661694331373,0.7292630648278701,-0.10347744148209694,-1.4142226985306168,-0.2992678204418871,0.2326096313304338,-0.5422228275585754,-2.693063225758231,0.3401186545236139,0.6310637204326638,-0.7835153210797299,-0.34750716223784933,0.8931620991773245,0.8341104380731109,-0.6019015355559689,1.440102978662676
370,0.8219758654860796,0.03227209292933409,0.7164368253495559,-0.41959173436961833,-1.4142226985306168,0.3562007933207118,2.0357681906853218,-0.4687586407166115,-0.14601588352790057,-1.80525767895302,0.4371427299031074,-0.3898552353469996,-0.08021186989627212,-0.2530440573947898,0.8791364015533379,0.8199396256380735,-0.8554154678448487
371,0.7420962507519777,0.19421433993245557,0.637231327929605,-0.5349911069398952,-1.1518403095975003,0.1140170827257766,-0.1255015252356778,1.3684784207819072,0.779983542808357,-1.477114880844724,0.11632733826553228,0.4103149169285103,-0.10785061541574141,0.40591483646626414,-0.2537881727037003,0.8639873097124977,-2.427214320941791
373,0.6195014922869432,-0.22528256342782357,0.4938469935855819,-0.984129210321258,-1.067733557383019,0.527391984406427,-2.19335745917046,-1.2668399576017813,-2.212737282894208,1.0160657943069058,0.10818755748411804,0.3843682845895386,0.01604559965069544,-0.4436867802080738,0.1568830059529515,0.39284974505545733,0.8616485659288904
374,0.4973818107682829,-0.09138396344509979,0.3846435367559282,-1.2491748018546849,-0.9851989864154301,-0.04217749565959426,0.47753471476536485,-0.34241144680550034,2.057043360086498,1.0265193558555172,0.0392467696109906,0.1296438653709082,-0.06523649462991099,0.5780175970684012,-0.44222183652589725,0.15742631840674265,0.9047764425418905
375,0.5139266883472803,0.1044257607348669,0.24363009449310052,-1.4675835124201937,-1.067733557383019,0.7176559727398031,0.487330463760546,0.14311859393042875,-0.11462322475077728,0.5063891830032996,0.5717938886367071,0.42298722866939487,-0.18838831958708271,0.005415237961001725,0.5676436139478691,-0.4286617692041909,-0.18038925906159206
376,0.367513104984778,-0.10518026903476213,0.1699894723714209,-1.6280574058829396,-0.9041788970216834,0.4627038291418509,-0.4235893165547649,-0.33932170449338195,-1.0267682634982205,1.2092064547660037,0.543241986028436,0.4537092541925899,0.07585525698108066,0.7692947149368754,0.00167624395013887,0.5592623279598535,0.44347721232705256
377,0.016204858878038252,-0.37347596556167034,0.12314902170471481,-1.742287380183124,-0.8246187087770446,0.7141009243431223,0.8455202088759038,-1.5023661830454176,-0.5939344904380404,-0.17545834650678296,0.8770463386852407,0.6268103395849913,0.6818673060073368,0.5129849862857649,0.7567043218176759,0.0055917347466627534,0.2129699175698491
378,-0.6270107420706087,-0.37347596556167034,0.08801819218376217,-1.6953776622659995,-0.5941940298089862,0.07371918479067414,2.021341942844888,-1.3847860863369368,-2.2098204817978564,-1.9819172027137169,0.5928270657718486,0.7891045370911999,0.8149300134840001,0.7657207363970764,0.5033645639172158,0.7442153125815667,-0.3608794290637976
384,-0.688314598400192,-1.2735821560642437,-0.6184033530405085,-1.527835102624932,-0.032744041829538606,0.3166740454654474,-0.19162108692166635,-0.3840705203373913,-0.897505302780769,0.7702160915229183,0.279855341853682,-1.6075116907960596,-0.4734889342997848,-0.42688700121492973,0.736139790391378,-0.1795292313213803,0.17461490428425852
385,-0.3845449429313997,-1.144965551531257,-0.627839262597382,-1.260587808331002,-0.032744041829538606,1.427582453677955,0.17823785095651434,0.1873649323607195,0.8436361226616347,-0.53966845034031,0.6023354794400021,-0.5275229568937304,-0.3118039686310226,0.3661776141222154,-0.4256167237769477,0.7240975868653381,-2.1002493361359056
387,-0.47320167196981416,-1.2142584701859473,-0.6118016439729345,-0.778245272076533,0.03267153959873565,-0.10841383528888361,1.6003921600195974,-0.9538215480211424,-0.5437130631586574,-1.7532869007327307,0.23076295554290543,0.36168232871479555,-0.6122663239618585,-0.8458655716662413,1.4621410373905253,0.35442634159241415,-0.11694929789188041
390,-0.562609086852009,-0.9265705152411374,-0.6142265773932797,-0.25114064420732524,-0.032744041829538606,-0.321187998700053,0.4465102726721855,-0.22872244613389622,-0.12094464519192516,0.8565929705058736,1.8418061428330867,1.3824923415978065,-0.10401314444916644,1.450735653729139,3.0305301245041703,-0.058795692491482233,0.40585616962238424
392,0.34177564281013645,-0.7678208960444055,-0.6115814160709118,-0.06150362015261486,-0.032744041829538606,0.28352280794527973,-0.3295244876308461,-0.3052023569071588,2.349127660966617,0.19601183310250256,0.2193489802061272,1.43640991390016,1.133379199035343,0.49219560212782276,-0.27556972187873247,1.4031259908557712,-0.741640453509826
393,0.538314091890163,-0.6392067162215891,-0.8350682910588004,0.25854044420463757,0.09713211486231639,0.26563882658858623,0.13422097191894183,-0.7694783982721153,1.45885069376797,-1.006553385882795,0.4783611949621934,1.5443097060198676,1.2228714127991058,0.33284985082777513,0.48281607526955356,-0.26563050615222655,0.0012630729766731682
394,0.9228952843156318,-0.5104475421376599,-0.8867579204865836,0.11237172860030814,0.160665167596438,1.3749157003913777,2.7607357852754695,-0.7844577569261497,-2.0954965654247992,-0.7572586026583946,0.8901184463028476,1.073818071020747,1.3446402580271708,0.3148706397333035,0.32531673152918833,0.4762778377744455,2.9654773328216253
395,0.9714501665589025,-0.35304817986811365,-0.8811014297860355,0.14861273307998876,0.03267153959873565,1.0152175172628284,-0.4873930201544884,0.3400032242401914,-1.0988076884603608,-1.925557567341309,1.2130720997804598,0.9641248062763538,1.6117964188064646,1.430054260121695,0.3075458532644979,0.3222004833153607,1.4326567841815487
396,0.9364683695945226,-0.13237625555065963,-0.8785637988183841,0.18558187806816814,0.09713211486231639,0.12324100036047593,0.09088224071166949,1.0181014343178887,-0.7835807607772731,-0.6141098742040826,1.1502208892386598,1.092325462221182,1.5770535323567663,1.0684407337049031,1.4098073627693564,0.3048157130400531,-0.2012525986250712
397,1.2286497543131114,-0.20100483201100572,-0.8842095402543927,-0.1032670695676711,0.09713211486231639,-0.04970300188573039,1.1635296924361398,0.10617713469896257,-0.015692566345849975,-0.12072097277910732,0.5214261079533772,0.950480992088096,1.3117154107933733,0.17171456469127327,1.0523840073700652,1.3831283794506088,0.5251631525631625
398,1.548164616732472,-0.6837235091106083,-0.8769514470465066,-0.4099929315597039,0.160665167596438,-0.32468671777991714,0.25622033201899186,-2.2612802976067288,2.185112291503659,-0.1180617210579194,-0.06997760524387144,0.7750359596651699,1.4130637246527402,-0.0021503405493908624,0.16604858906000514,1.0334707636538392,0.3743032544413615
